gid,pid,words,sentence_number
18,eigcwhteigenp2,,68
18,eigcwhteigenp2,,69
18,eigcwhteigenp2,,70
18,eigcwhteigenp2,,71
18,eigcwhteigenp2,,72
18,eigcwhteigenp2,तहत,73
18,eigcwhteigenp2,,74
18,eigcwhteigenp2,,75
18,eigcwhteigenp2,,76
18,eigcwhteigenp2,,77
18,eigcwhteigenp2,,78
18,eigcwhteigenp2,,79
18,eigcwhteigenp2,,80
18,eigcwhteigenp2,मानवाधिकार,81
18,eigcwhteigenp2,,82
18,eigcwhteigenp2,,83
18,eigcwhteigenp2,,84
18,eigcwhteigenp2,,85
18,eigcwhteigenp2,अद्धा,86
18,eigcwhteigenp2,गश्त,87
18,eigcwhteigenp2,,88
18,eigcwhteigenp2,निकष,89
18,eigcwhteigenp2,"ब्रेख्त,पूँजीवादी",90
18,eigcwhteigenp2,"ब्रेख्त,पूँजीवादी",90
18,eigcwhteigenp2,प्रवृत्तियाँ,92
18,eigcwhteigenp2,,93
18,eigcwhteigenp2,परस्परान्वितता,94
18,eigcwhteigenp2,,95
18,eigcwhteigenp2,असमानता,96
18,eigcwhteigenp2,संश्लिष्टता,97
18,eigcwhteigenp2,ब्राह्मणों,98
18,eigcwhteigenp2,,99
18,eigcwhteigenp3,,0
18,eigcwhteigenp3,,1
18,eigcwhteigenp3,"वैविध्य,विशिष्टता",2
18,eigcwhteigenp3,,3
18,eigcwhteigenp3,नर्मदा,4
18,eigcwhteigenp3,,5
18,eigcwhteigenp3,,6
18,eigcwhteigenp3,अधिग्राहण,7
18,eigcwhteigenp3,,8
18,eigcwhteigenp3,,9
18,eigcwhteigenp3,,10
18,eigcwhteigenp3,,11
18,eigcwhteigenp3,,12
18,eigcwhteigenp3,,13
18,eigcwhteigenp3,,14
18,eigcwhteigenp3,,15
18,eigcwhteigenp3,,16
18,eigcwhteigenp3,,17
18,eigcwhteigenp3,,18
18,eigcwhteigenp3,सलिल,19
18,eigcwhteigenp3,,20
18,eigcwhteigenp3,,21
18,eigcwhteigenp3,,22
18,eigcwhteigenp3,,23
18,eigcwhteigenp3,,24
18,eigcwhteigenp3,व्याख्या,25
18,eigcwhteigenp3,अभिन्नता,26
18,eigcwhteigenp3,,27
18,eigcwhteigenp3,कथावस्तु,28
18,eigcwhteigenp3,विविधतापूर्ण,29
18,eigcwhteigenp3,तुंगतामापी,30
18,eigcwhteigenp3,प्रणालियों,31
18,eigcwhteigenp3,कार्यान्वयन,32
18,eigcwhteigenp3,,33
18,eigcwhteigenp3,,34
18,eigcwhteigenp3,,35
18,eigcwhteigenp3,दीर्ध,36
18,eigcwhteigenp3,,37
18,eigcwhteigenp3,,38
18,eigcwhteigenp3,मातृकाग्रन्थों,39
18,eigcwhteigenp3,"भामा,सावरेन",40
18,eigcwhteigenp3,,41
18,eigcwhteigenp3,,42
18,eigcwhteigenp3,,43
18,eigcwhteigenp3,,44
18,eigcwhteigenp3,,45
18,eigcwhteigenp3,,46
18,eigcwhteigenp3,,47
18,eigcwhteigenp3,,48
18,eigcwhteigenp3,कुँवरि,49
18,eigcwhteigenp3,,50
18,eigcwhteigenp3,,51
18,eigcwhteigenp3,,52
18,eigcwhteigenp3,,53
18,eigcwhteigenp3,,54
18,eigcwhteigenp3,,55
18,eigcwhteigenp3,,56
18,eigcwhteigenp3,,57
18,eigcwhteigenp3,,58
18,eigcwhteigenp3,मुश्क,59
18,eigcwhteigenp3,,60
18,eigcwhteigenp3,,61
18,eigcwhteigenp3,,62
18,eigcwhteigenp3,,63
18,eigcwhteigenp3,,64
18,eigcwhteigenp3,,65
18,eigcwhteigenp3,,66
18,eigcwhteigenp3,,67
18,eigcwhteigenp3,,68
18,eigcwhteigenp3,,69
18,eigcwhteigenp3,,70
18,eigcwhteigenp3,,71
18,eigcwhteigenp3,,72
18,eigcwhteigenp3,,73
18,eigcwhteigenp3,"यौन,सक्रिय",74
18,eigcwhteigenp3,,75
18,eigcwhteigenp3,,76
18,eigcwhteigenp3,,77
18,eigcwhteigenp3,,78
18,eigcwhteigenp3,परंपरागत,79
18,eigcwhteigenp3,,80
18,eigcwhteigenp3,मानवाधिकार,81
18,eigcwhteigenp3,,82
18,eigcwhteigenp3,,83
18,eigcwhteigenp3,,84
18,eigcwhteigenp3,"मंदिरा,स्त्री,पितृसत्ता",85
18,eigcwhteigenp3,,86
18,eigcwhteigenp3,,87
18,eigcwhteigenp3,,88
18,eigcwhteigenp3,,89
18,eigcwhteigenp3,,90
18,eigcwhteigenp3,,91
18,eigcwhteigenp3,,92
18,eigcwhteigenp3,,93
18,eigcwhteigenp3,परस्परान्वितता,94
18,eigcwhteigenp3,,95
18,eigcwhteigenp3,"पूँजीवादी,व्याधियों",96
18,eigcwhteigenp3,"संश्लिष्टता,पठार",97
18,eigcwhteigenp3,,98
18,eigcwhteigenp3,,99
18,eigcwhteigenp4,रणथम्भौर,0
18,eigcwhteigenp4,कलाकृतियों,1
18,eigcwhteigenp4,अतुल्य,2
18,eigcwhteigenp4,अनार,3
18,eigcwhteigenp4,नर्मदा,4
18,eigcwhteigenp4,योगाभ्यास,5
18,eigcwhteigenp4,"सशक्तिकरण,इफको",6
18,eigcwhteigenp4,अधिग्राहण,7
18,eigcwhteigenp4,शरण,8
18,eigcwhteigenp4,ज्योतिषीय,9
18,eigcwhteigenp4,नसीहत,10
18,eigcwhteigenp4,चारपाइयाँ,11
18,eigcwhteigenp4,चाहती,12
18,eigcwhteigenp4,मनमोहक,13
18,eigcwhteigenp4,,14
18,eigcwhteigenp4,,15
18,eigcwhteigenp4,,16
18,eigcwhteigenp4,,17
18,eigcwhteigenp4,,18
18,eigcwhteigenp4,सलिल,19
18,eigcwhteigenp4,,20
18,eigcwhteigenp4,स्वप्न,21
18,eigcwhteigenp4,,22
18,eigcwhteigenp4,,23
18,eigcwhteigenp4,चाँदनी,24
18,eigcwhteigenp4,,25
18,eigcwhteigenp4,गर्भाशय,26
18,eigcwhteigenp4,,27
18,eigcwhteigenp4,,28
18,eigcwhteigenp4,विविधतापूर्ण,29
18,eigcwhteigenp4,तुंगतामापी,30
18,eigcwhteigenp4,प्रणालियों,31
18,eigcwhteigenp4,नीतिनिर्माण,32
18,eigcwhteigenp4,,33
18,eigcwhteigenp4,दुरमुस,34
18,eigcwhteigenp4,प्रचलित,35
18,eigcwhteigenp4,दीर्ध,36
18,eigcwhteigenp4,,37
18,eigcwhteigenp4,,38
18,eigcwhteigenp4,मातृकाग्रन्थों,39
18,eigcwhteigenp4,,40
18,eigcwhteigenp4,,41
18,eigcwhteigenp4,,42
18,eigcwhteigenp4,,43
18,eigcwhteigenp4,तथ्य,44
18,eigcwhteigenp4,,45
18,eigcwhteigenp4,,46
18,eigcwhteigenp4,,47
18,eigcwhteigenp4,,48
18,eigcwhteigenp4,कुँवरि,49
18,eigcwhteigenp4,कृतज्ञता,50
18,eigcwhteigenp4,,51
18,eigcwhteigenp4,,52
18,eigcwhteigenp4,,53
18,eigcwhteigenp4,,54
18,eigcwhteigenp4,,55
18,eigcwhteigenp4,,56
18,eigcwhteigenp4,,57
18,eigcwhteigenp4,,58
18,eigcwhteigenp4,,59
18,eigcwhteigenp4,,60
18,eigcwhteigenp4,,61
18,eigcwhteigenp4,,62
18,eigcwhteigenp4,,63
18,eigcwhteigenp4,,64
18,eigcwhteigenp4,,65
18,eigcwhteigenp4,,66
18,eigcwhteigenp4,,67
18,eigcwhteigenp4,मैमूद,68
18,eigcwhteigenp4,,69
18,eigcwhteigenp4,,70
18,eigcwhteigenp4,,71
18,eigcwhteigenp4,,72
18,eigcwhteigenp4,,73
18,eigcwhteigenp4,,74
18,eigcwhteigenp4,,75
18,eigcwhteigenp4,,76
18,eigcwhteigenp4,,77
18,eigcwhteigenp4,,78
18,eigcwhteigenp4,,79
18,eigcwhteigenp4,,80
18,eigcwhteigenp4,,81
18,eigcwhteigenp4,,82
18,eigcwhteigenp4,,83
18,eigcwhteigenp4,,84
18,eigcwhteigenp4,पितृसत्ता,85
18,eigcwhteigenp4,,86
18,eigcwhteigenp4,,87
18,eigcwhteigenp4,,88
18,eigcwhteigenp4,,89
18,eigcwhteigenp4,,90
18,eigcwhteigenp4,समानांतर,91
18,eigcwhteigenp4,प्रवृत्तियाँ,92
18,eigcwhteigenp4,,93
18,eigcwhteigenp4,,94
18,eigcwhteigenp4,,95
18,eigcwhteigenp4,,96
18,eigcwhteigenp4,शीर्षक,97
18,eigcwhteigenp4,,98
18,eigcwhteigenp4,आत्मधर्म,99
18,eigcwhteigenp5,,0
18,eigcwhteigenp5,अद्वितीय,1
18,eigcwhteigenp5,"वैविध्य,वैविध्यों,अनुपम,अतुल्य,विशिष्टता",2
18,eigcwhteigenp5,,3
18,eigcwhteigenp5,,4
18,eigcwhteigenp5,,5
18,eigcwhteigenp5,"सशक्तिकरण,इफको",6
18,eigcwhteigenp5,अधिग्राहण,7
18,eigcwhteigenp5,,8
18,eigcwhteigenp5,,9
18,eigcwhteigenp5,,10
18,eigcwhteigenp5,,11
18,eigcwhteigenp5,,12
18,eigcwhteigenp5,,13
18,eigcwhteigenp5,,14
18,eigcwhteigenp5,,15
18,eigcwhteigenp5,चकमा,16
18,eigcwhteigenp5,,17
18,eigcwhteigenp5,,18
18,eigcwhteigenp5,सलिल,19
18,eigcwhteigenp5,,20
18,eigcwhteigenp5,,21
18,eigcwhteigenp5,,22
18,eigcwhteigenp5,,23
18,eigcwhteigenp5,,24
18,eigcwhteigenp5,,25
18,eigcwhteigenp5,,26
18,eigcwhteigenp5,षड्यंत्र,27
18,eigcwhteigenp5,"संरक्षण,कथावस्तु",28
18,eigcwhteigenp5,"विविधतापूर्ण,देशज",29
18,eigcwhteigenp5,"विमानन,तुंगतामापी",30
18,eigcwhteigenp5,प्रणालियों,31
18,eigcwhteigenp5,"इंट्राबाउंड,कार्यान्वयन",32
18,eigcwhteigenp5,,33
18,eigcwhteigenp5,"दुरमुस,सशस्त्र",34
18,eigcwhteigenp5,,35
18,eigcwhteigenp5,दीर्ध,36
18,eigcwhteigenp5,प्रायः,37
18,eigcwhteigenp5,,38
18,eigcwhteigenp5,मातृकाग्रन्थों,39
18,eigcwhteigenp5,सावरेन,40
18,eigcwhteigenp5,,41
18,eigcwhteigenp5,,42
18,eigcwhteigenp5,,43
18,eigcwhteigenp5,तथ्य,44
18,eigcwhteigenp5,,45
18,eigcwhteigenp5,"प्रतिष्ठा,मसनद,प्रशंसा",46
18,eigcwhteigenp5,बौरही,47
18,eigcwhteigenp5,,48
18,eigcwhteigenp5,कुँवरि,49
18,eigcwhteigenp5,कृतज्ञता,50
18,eigcwhteigenp5,मदरसा,51
18,eigcwhteigenp5,,52
18,eigcwhteigenp5,खानसामा,53
18,eigcwhteigenp5,,54
18,eigcwhteigenp5,,55
18,eigcwhteigenp5,ओके,56
18,eigcwhteigenp5,महुआ,57
18,eigcwhteigenp5,पुख्ता,58
18,eigcwhteigenp5,मुश्क,59
18,eigcwhteigenp5,,60
18,eigcwhteigenp5,,61
18,eigcwhteigenp5,आला,62
18,eigcwhteigenp5,"अनुकरण,सुलेख",63
18,eigcwhteigenp5,,64
18,eigcwhteigenp5,रुदन,65
18,eigcwhteigenp5,,66
18,eigcwhteigenp5,,67
18,eigcwhteigenp5,"सुसरा,खुल्दाबाद,मैमूद,ठीका",68
18,eigcwhteigenp5,मैकलोघलिन,69
18,eigcwhteigenp5,,70
18,eigcwhteigenp5,,71
18,eigcwhteigenp5,,72
18,eigcwhteigenp5,,73
18,eigcwhteigenp5,"यौन,सक्रिय",74
18,eigcwhteigenp5,,75
18,eigcwhteigenp5,,76
18,eigcwhteigenp5,विस्तृत,77
18,eigcwhteigenp5,,78
18,eigcwhteigenp5,"परंपरागत,प्रणाली",79
18,eigcwhteigenp5,प्रतिनिधि,80
18,eigcwhteigenp5,मानवाधिकार,81
18,eigcwhteigenp5,अधिग्रहण,82
18,eigcwhteigenp5,,83
18,eigcwhteigenp5,,84
18,eigcwhteigenp5,"स्त्री,पितृसत्ता",85
18,eigcwhteigenp5,अद्धा,86
18,eigcwhteigenp5,नरनारियों,87
18,eigcwhteigenp5,,88
18,eigcwhteigenp5,"निकष,कामिनी,कांचन,परित्याग",89
18,eigcwhteigenp5,पूँजीवादी,90
18,eigcwhteigenp5,यद्यपि,91
18,eigcwhteigenp5,"अंतर्विरोधी,प्रवृत्तियाँ",92
18,eigcwhteigenp5,,93
18,eigcwhteigenp5,परस्परान्वितता,94
18,eigcwhteigenp5,,95
18,eigcwhteigenp5,"वर्ग,पूँजीवादी,व्याधियों",96
18,eigcwhteigenp5,"संश्लिष्टता,पठार",97
18,eigcwhteigenp5,ग़ज़ल,98
18,eigcwhteigenp5,परधर्म,99
11,elcwevigenp1,,0
11,elcwevigenp1,,1
11,elcwevigenp1,,2
11,elcwevigenp1,,3
11,elcwevigenp1,नर्मदा,4
11,elcwevigenp1,"योगाभ्यास,सम्पुट",5
11,elcwevigenp1,इफको,6
11,elcwevigenp1,अधिग्राहण,7
11,elcwevigenp1,,8
11,elcwevigenp1,,9
11,elcwevigenp1,,10
11,elcwevigenp1,,11
11,elcwevigenp1,,12
11,elcwevigenp1,,13
11,elcwevigenp1,,14
11,elcwevigenp1,गर,15
11,elcwevigenp1,,16
11,elcwevigenp1,,17
11,elcwevigenp1,,18
11,elcwevigenp1,,19
11,elcwevigenp1,,20
11,elcwevigenp1,,21
11,elcwevigenp1,,22
11,elcwevigenp1,,23
11,elcwevigenp1,,24
11,elcwevigenp1,प्रवाह,25
11,elcwevigenp1,,26
11,elcwevigenp1,संवैधानिक,27
11,elcwevigenp1,,28
11,elcwevigenp1,,29
11,elcwevigenp1,"डेक,सशस्त्र",30
11,elcwevigenp1,,31
11,elcwevigenp1,,32
11,elcwevigenp1,,33
11,elcwevigenp1,,34
11,elcwevigenp1,,35
11,elcwevigenp1,"ट्रिपलोब्लास्टिक,जनन,परतें,विभेदित",36
11,elcwevigenp1,"प्रणालियों,विस्तृत,विश्लेषणात्मक",37
11,elcwevigenp1,,38
11,elcwevigenp1,प्रत्येक,39
11,elcwevigenp1,,40
11,elcwevigenp1,आवेगी,41
11,elcwevigenp1,,42
11,elcwevigenp1,संधि,43
11,elcwevigenp1,"आबादीजान,रसिकजनों",44
11,elcwevigenp1,असह्य,45
11,elcwevigenp1,"स्त्री,बानी",46
11,elcwevigenp1,,47
11,elcwevigenp1,बोलादाल,48
11,elcwevigenp1,"मुटमरदी,स्वाँग",49
11,elcwevigenp1,वारों,50
11,elcwevigenp1,,51
11,elcwevigenp1,इजलास,52
11,elcwevigenp1,थामैं,53
11,elcwevigenp1,,54
11,elcwevigenp1,,55
11,elcwevigenp1,,56
11,elcwevigenp1,बूटों,57
11,elcwevigenp1,,58
11,elcwevigenp1,"नगरोपकण्ठ,स्थिर",59
11,elcwevigenp1,,60
11,elcwevigenp1,,61
11,elcwevigenp1,,62
11,elcwevigenp1,श्रेणीक्रम,63
11,elcwevigenp1,मोकामा,64
11,elcwevigenp1,,65
11,elcwevigenp1,,66
11,elcwevigenp1,,67
11,elcwevigenp1,स्लेज,68
11,elcwevigenp1,नेपथ्य,69
11,elcwevigenp1,,70
11,elcwevigenp1,,71
11,elcwevigenp1,काउच,72
11,elcwevigenp1,प्रत्क्षदर्शियों,73
11,elcwevigenp1,,74
11,elcwevigenp1,"प्रकृति,भूमिका,राजशाही,पतन",75
11,elcwevigenp1,,76
11,elcwevigenp1,,77
11,elcwevigenp1,अडेल,78
11,elcwevigenp1,,79
11,elcwevigenp1,,80
11,elcwevigenp1,,81
11,elcwevigenp1,संहिता,82
11,elcwevigenp1,कराहती,83
11,elcwevigenp1,,84
11,elcwevigenp1,,85
11,elcwevigenp1,"रूपवाद,कलावाद,प्रयोगवाद,अस्तित्ववाद,आधुनिकतावाद",86
11,elcwevigenp1,"खाप,हथिया",87
11,elcwevigenp1,,88
11,elcwevigenp1,तारतम्य,89
11,elcwevigenp1,विभाजन,90
11,elcwevigenp1,,91
11,elcwevigenp1,,92
11,elcwevigenp1,"सार,आतुर",93
11,elcwevigenp1,,94
11,elcwevigenp1,"प्रक्षेपित,सांकेतिकता",95
11,elcwevigenp1,,96
11,elcwevigenp1,स्वप्निल,97
11,elcwevigenp1,"दिनकर,छायावाद,विद्यमान",98
11,elcwevigenp1,,99
11,elcwevigenp2,,0
11,elcwevigenp2,,1
11,elcwevigenp2,,2
11,elcwevigenp2,,3
11,elcwevigenp2,,4
11,elcwevigenp2,सम्पुट,5
11,elcwevigenp2,सशक्तिकरण,6
11,elcwevigenp2,अधिग्राहण,7
11,elcwevigenp2,तरुवर,8
11,elcwevigenp2,,9
11,elcwevigenp2,,10
11,elcwevigenp2,,11
11,elcwevigenp2,,12
11,elcwevigenp2,,13
11,elcwevigenp2,,14
11,elcwevigenp2,गर,15
11,elcwevigenp2,,16
11,elcwevigenp2,हौंसला,17
11,elcwevigenp2,फिरूँ,18
11,elcwevigenp2,,19
11,elcwevigenp2,विषय,20
11,elcwevigenp2,इसलिए,21
11,elcwevigenp2,,22
11,elcwevigenp2,कदर,23
11,elcwevigenp2,डटकर,24
11,elcwevigenp2,"यद्यपि,संकल्प,प्रवाह",25
11,elcwevigenp2,,26
11,elcwevigenp2,प्रबंधीय,27
11,elcwevigenp2,,28
11,elcwevigenp2,उपन्यास,29
11,elcwevigenp2,"दुरमुस,सशस्त्र",30
11,elcwevigenp2,लिपिक,31
11,elcwevigenp2,अनुबंध,32
11,elcwevigenp2,सेविकोम,33
11,elcwevigenp2,,34
11,elcwevigenp2,"ज्ञात,सती",35
11,elcwevigenp2,"जनन,उतक,विभेदित",36
11,elcwevigenp2,"सामयिक,विश्लेषणात्मक",37
11,elcwevigenp2,,38
11,elcwevigenp2,"भली,भॉति",39
11,elcwevigenp2,,40
11,elcwevigenp2,आवेगी,41
11,elcwevigenp2,"प्रेरणा,सद्विचार",42
11,elcwevigenp2,संधि,43
11,elcwevigenp2,"आबादीजान,रसिकजनों,पकड़पकड़",44
11,elcwevigenp2,असह्य,45
11,elcwevigenp2,"स्त्री,लथेड़ा,बानी,जोतने",46
11,elcwevigenp2,"पाषाण,शिलाओं",47
11,elcwevigenp2,,48
11,elcwevigenp2,"चोचले,मुटमरदी,परिहास,पोतड़ों,स्वाँग",49
11,elcwevigenp2,,50
11,elcwevigenp2,,51
11,elcwevigenp2,इजलास,52
11,elcwevigenp2,थामैं,53
11,elcwevigenp2,"तृप्ति,माधुर्य",54
11,elcwevigenp2,,55
11,elcwevigenp2,,56
11,elcwevigenp2,बूटों,57
11,elcwevigenp2,,58
11,elcwevigenp2,"मृगया,नगरोपकण्ठ",59
11,elcwevigenp2,,60
11,elcwevigenp2,,61
11,elcwevigenp2,,62
11,elcwevigenp2,"श्रेणीक्रम,श्रेणी",63
11,elcwevigenp2,,64
11,elcwevigenp2,,65
11,elcwevigenp2,,66
11,elcwevigenp2,"गाँठ,खुरज",67
11,elcwevigenp2,,68
11,elcwevigenp2,नेपथ्य,69
11,elcwevigenp2,,70
11,elcwevigenp2,,71
11,elcwevigenp2,काउट,72
11,elcwevigenp2,प्रत्क्षदर्शियों,73
11,elcwevigenp2,"उपभोक्ताओं,उत्पाद",74
11,elcwevigenp2,"राजशाही,पतन",75
11,elcwevigenp2,,76
11,elcwevigenp2,,77
11,elcwevigenp2,अडेल,78
11,elcwevigenp2,,79
11,elcwevigenp2,,80
11,elcwevigenp2,समाधि,81
11,elcwevigenp2,"आचार,संहिता",82
11,elcwevigenp2,कराहती,83
11,elcwevigenp2,,84
11,elcwevigenp2,,85
11,elcwevigenp2,"प्रगतिशील,रूपवाद,कलावाद,प्रयोगवाद,अस्तित्ववाद,आधुनिकतावाद,धिक्कारा",86
11,elcwevigenp2,खाप,87
11,elcwevigenp2,अर्जन,88
11,elcwevigenp2,"तारतम्य,चेतना,मूर्छा",89
11,elcwevigenp2,यूनानी,90
11,elcwevigenp2,,91
11,elcwevigenp2,चेतना,92
11,elcwevigenp2,"सार,आतुर",93
11,elcwevigenp2,"वर्षांक,अवयवों",94
11,elcwevigenp2,"प्रक्षेपित,सांकेतिकता",95
11,elcwevigenp2,,96
11,elcwevigenp2,"परिणामतः,संरचित,स्वप्निल,उजागर",97
11,elcwevigenp2,"छायावाद,विद्यमान",98
11,elcwevigenp2,"अस्तित्व,अज्ञेय",99
11,elcwevigenp3,"विभाग,अफसरों,मीडिया",0
11,elcwevigenp3,"निर्मित,आकर्षक,अद्वितीय,कलाकृतियों",1
11,elcwevigenp3,"सांस्कृतिक,वैविध्य,विशिष्टता",2
11,elcwevigenp3,त्वचा,3
11,elcwevigenp3,"फॉउंडेशन,निःशुल्क,वितरण",4
11,elcwevigenp3,"साधनाएं,योगाभ्यास,सम्पुट",5
11,elcwevigenp3,"ग्रामीण,सशक्तिकरण",6
11,elcwevigenp3,अधिग्राहण,7
11,elcwevigenp3,"तरुवर,शरण",8
11,elcwevigenp3,"विलम्ब,ज्योतिषीय",9
11,elcwevigenp3,अब्बा,10
11,elcwevigenp3,"सौदागर,यात्रा",11
11,elcwevigenp3,विद्यालय,12
11,elcwevigenp3,"लच्छेदार,मूँग",13
11,elcwevigenp3,थानेदार,14
11,elcwevigenp3,होते,15
11,elcwevigenp3,आइसक्रीम,16
11,elcwevigenp3,"हौंसला,उस्ताद",17
11,elcwevigenp3,फिरूँ,18
11,elcwevigenp3,,19
11,elcwevigenp3,"प्रोजेक्ट्स,विषय",20
11,elcwevigenp3,टुकड़ों,21
11,elcwevigenp3,"दफ्तर,जिन्‍दा",22
11,elcwevigenp3,"कदर,ख्‍याल",23
11,elcwevigenp3,डटकर,24
11,elcwevigenp3,"वास्तु,संकल्प,ऊर्जा,प्रवाह,संतुलित",25
11,elcwevigenp3,"यौवन,अवस्था",26
11,elcwevigenp3,"संवैधानिक,शासन,प्रबंधीय,अध्ययन,संभावित",27
11,elcwevigenp3,"बरातियों,रसोई",28
11,elcwevigenp3,"आचार्य,उपन्यास",29
11,elcwevigenp3,"दुरमुस,सशस्त्र",30
11,elcwevigenp3,"लिपिक,बर्थ",31
11,elcwevigenp3,"अनुबंध,विधि,अवैध",32
11,elcwevigenp3,सेविकोम,33
11,elcwevigenp3,कैथोलिक,34
11,elcwevigenp3,प्राचीनतम,35
11,elcwevigenp3,"ट्रिपलोब्लास्टिक,जनन,विभेदित",36
11,elcwevigenp3,"सामयिक,प्रणालियों,विस्तृत,विश्लेषणात्मक",37
11,elcwevigenp3,पहलू,38
11,elcwevigenp3,,39
11,elcwevigenp3,,40
11,elcwevigenp3,आवेगी,41
