word,frequency
छिप,31
हाउस,31
माँग,31
पाश्‍चात्य,31
ब्याह,31
वेतन,31
ई,31
संभवत,31
भवन,31
भर्ती,31
रे,31
पेस,31
दंगा,31
जोशी,31
पाकिस्तानी,31
प्रकाशन,31
वाक्य,31
अर्सा,31
प्रेस,31
अहमद,31
अजय,31
जयपुर,31
भुवनेश्णर,31
हजरत,31
चार्वाक,31
गांगुली,31
अंपायर,31
बल्‍लेबाजी,31
अनुसंधान,30
कैरियर,30
बी,30
न्यायालय,30
कालेज,30
दलहना,30
प्रिय,30
प्रत्याशी,30
खनिज,30
रेशा,30
भूरा,30
समुद्र,30
हानि,30
खूबसूरत,30
मध्यम,30
हल,30
संस्थान,30
प्रस्तुति,30
बागबानी,30
गाड़ी,30
केंद्रित,30
स्वतन्त्रता,30
राजनयिक,30
पत्नी,30
सीट,30
रेल,30
रेटिंग,30
सम्मेलन,30
बराबरी,30
जिक्र,30
ज़िंदगी,30
शुभ,30
गा,30
दुर्गा,30
वर्मा,30
मुकदमा,30
पाठक,30
सशक्त,30
चित्रकला,30
पटना,30
सितारा,30
पाप,30
प्रेमचंद,30
डायरेक्टर,30
प्रगतिशील,30
आर्य,30
सुनवाई,30
रैना,30
मायावती,30
आडवाणी,30
एआरटीओ,30
शुक्ब,30
फुटबॉल,30
नडाल,30
छात्र,29
अनाजा,29
सिलसिला,29
जनजाति,29
औषधीय,29
उद्यान,29
मिलियन,29
कठोर,29
जरुरत,29
जुटा,29
हिसाब,29
प्रतिदिन,29
श्रेय,29
तुरंत,29
हिंदू,29
विस्तृत,29
सम्मिलित,29
तना,29
अनुभवी,29
दीवार,29
सर्वथा,29
लायक,29
वर्षीय,29
बाहरी,29
पीढ़ी,29
सन,29
न्यूनतम,29
शांत,29
हे,29
बिखर,29
निकट,29
सदैव,29
मौन,29
निवेशक,29
टैक्स,29
ऑल,29
अरुण,29
इनकार,29
गणेश,29
ऑफिस,29
यकीन,29
स्टेशन,29
पे,29
प्रतीत,29
अग्रसर,29
कायल,29
पोर्ट्रेट,29
कृष्‍ण,29
रजत,29
ग्राफिक,29
मूर्त्तिकार,29
ग्वालियर,29
संकलन,29
ऑस्कर,29
चोपड़ा,29
बांग्ला,29
सर्वोच्च,29
ओपन,29
वीरेंद्र,29
सिद्धू,29
उपजाऊ,28
सीजन,28
सस्ता,28
बदौलत,28
महात्मा,28
बागवानी,28
युवक,28
खाली,28
अरब,28
प्रावधान,28
मीटर,28
बजा,28
मसाला,28
सौंफ,28
हैक्टर,28
चमक,28
टुकडा,28
वी,28
डी,28
बीस,28
गंधक,28
दक्ष,28
डे,28
रूस,28
निगम,28
ठाकुर,28
अमल,28
मंजूरी,28
इंकार,28
फँस,28
ट्रेन,28
चढ,28
माफी,28
जोरदार,28
टिक,28
प्यारा,28
लड़का,28
मंत्र,28
मोहिनी,28
कविता,28
हत्या,28
ठाकरे,28
अनुयायी,28
डेविड,28
बालक,28
कौशल,28
हिन्दू,28
आँक,28
डिप्लोमा,28
द्रष्‍टव्य,28
उन्मुक्त,28
सुषमा,28
आस्था,28
तारीफ,28
वाँ,28
घड़ा,28
वेदांत,28
शंकराचार्य,28
रोनाल्डो,28
वार्ता,27
आलू,27
इलाज,27
राष्‍ट्र,27
घाटा,27
शंकर,27
प्याज,27
ठंडा,27
जादू,27
हिमालय,27
बरसात,27
उत्तरी,27
स्कीम,27
प्राय,27
मिश्रण,27
गांठ,27
पचास,27
पोषण,27
अदा,27
रात्रि,27
पिछ्ला,27
एस,27
कार्यकारी,27
पूर्ति,27
घाटी,27
डिजाइन,27
शारीरिक,27
दुकान,27
राहत,27
पुणे,27
गंगा,27
मकसद,27
सुपर,27
कार्यकाल,27
राज्यसभा,27
अल्पसंख्यक,27
स्पेशल,27
खुदा,27
स्नान,27
बतला,27
बिता,27
रहमान,27
विज्ञापन,27
अंबेडकर,27
संकल्प,27
कपिल,27
लोकप्रियता,27
बच्‍चा,27
कलाकृति,27
गवर्नमेंट,27
विहार,27
राजपूत,27
मिथ्या,27
बृहस्पतिवार,27
रवाना,27
जे०,27
दया,27
इंद्री,27
रेस,27
कमान,27
रैली,27
संविधान,27
अफजल,27
कार्यकारिणी,27
संगीति,27
एशेज,27
पहलवान,27
विद्यार्थी,26
क्विंटल,26
भुगतान,26
आबादी,26
जूझ,26
छिड़काव,26
समुचित,26
आर्द्रता,26
लाभकारी,26
आंध्र,26
उग,26
क्रेडिट,26
स्वादिष्ट,26
रबी,26
ऊंचाई,26
ग्रा,26
आमतौर,26
मध्यप्रदेश,26
आन्ध्र,26
कागज,26
धूप,26
ऊँचा,26
ब्रिटेन,26
स्टेट,26
वितरण,26
बांध,26
लाइन,26
परिवहन,26
प्रेमी,26
सफाई,26
बादल,26
प्रताप,26
दाग,26
रथ,26
ठहर,26
समुदाय,26
स्तंभ,26
लाहौर,26
दोषी,26
करण,26
नाते,26
प्रतिक्रिया,26
संस्थापक,26
कार्यवाही,26
अपील,26
अवॉर्ड,26
ब्लॉक,26
तूना,26
ममता,26
बाजी,26
बहाना,26
बत्ती,26
अल्लाह,26
देसाई,26
इरादा,26
घूम,26
फॉर्म,26
सियासी,26
सच्‍चा,26
नैतिक,26
रहस्य,26
पत्रकारिता,26
तिब्बत,26
दृश्यांकन,26
बहुमुखी,26
पुत्री,26
पृथक्,26
मील,26
शूटिंग,26
गुरुदत्त,26
आजादी,26
गावस्कर,26
अनंत,26
उपनिषद्‍,26
युवराज,26
अमेठी,26
शमी,26
श्रम,25
दाल,25
कामयाबी,25
बोध,25
नियंत्रित,25
गला,25
दिलचस्पी,25
संचालन,25
परस्पर,25
शीतोष्ण,25
उपरांत,25
मलेशिया,25
ठहरा,25
आपस,25
पुष्ण,25
फार्म,25
दिवस,25
नेपाल,25
मीठा,25
कपडा,25
क्रमश,25
रोड,25
नाश,25
दैनिक,25
भित्ति,25
कुशल,25
शास्त्र,25
अनुवाद,25
निर्देशित,25
अजीब,25
आत्म,25
कड़ा,25
मजबूरी,25
झेल,25
अनिल,25
विधेयक,25
संस्करण,25
सेठ,25
बारह,25
जिंदा,25
वैद,25
गुंजा,25
काका,25
दूँगा,25
बेस्ट,25
टाइम,25
पदार्पण,25
लेख,25
हीरो,25
अध्याय,25
अग्रवाल,25
चित्रित,25
आजाद,25
भाँति,25
चरित्र,25
रिपोर्टर,25
मूर्त्तिकला,25
बारीकी,25
अकादमी,25
उकील,25
उपसम्पादक,25
नाराज,25
अध्यात्म,25
गीता,25
जेम्स,25
फिट,25
रफी,25
महासचिव,25
महाबली,25
परमाणु,25
यूपी,25
मतदाता,25
द्रविड़,25
कंगारु,25
पवेलियन,25
स्पिन,25
स्टार्क,25
आर्थर,25
वरीयता,25
सप्ताह,24
महंगा,24
उलझ,24
चढा,24
कृषक,24
मजबूती,24
आवास,24
सहन,24
मिर्च,24
रोकथाम,24
अर्थात,24
रोपण,24
सर्दी,24
प्रतिवर्ष,24
रोम,24
जंगल,24
भांति,24
जीवित,24
तंत्र,24
दबा,24
मुख्यत,24
पैर,24
कलम,24
संज्ञा,24
प्रभावशाली,24
भोपाल,24
वाहन,24
रो,24
सम्राट,24
मामूली,24
मीरा,24
पेटेंट,24
खुलासा,24
अखिलेश,24
लड़का,24
ज़रा,24
मोड़,24
किस्मत,24
शक,24
वाह,24
दोष,24
बॉल,24
राग,24
आर्टिस्ट,24
टॉप,24
सलामी,24
रावण,24
निष्ठा,24
मुखर,24
जलरंग,24
सिद्धांत,24
काव्य,24
संग्रहालय,24
रसूल,24
साहेब,24
परिमल,24
शिंदे,24
स्वराज,24
हस्तक्षेप,24
चैतन्य,24
जस्टिम,24
एनएच,24
एकादश,24
पराजित,24
संगकारा,24
